Line Latitude,Line Longitude,Line Height
45.004423,10.4691828,0.5100000000000016
45.004423,10.4691829,0.5199999999999996
45.004423,10.469183,0.5199999999999996
45.004423,10.469183,0.5199999999999996
45.004423,10.4691829,0.5199999999999996
45.004423,10.4691829,0.5199999999999996
45.0044231,10.4691829,0.5199999999999996
45.0044231,10.4691829,0.5199999999999996
45.0044231,10.4691829,0.5199999999999996
45.0044231,10.4691828,0.5199999999999996
45.0044232,10.4691826,0.5300000000000011
45.0044232,10.4691824,0.5300000000000011
45.0044231,10.4691823,0.5300000000000011
45.0044231,10.469182,0.5300000000000011
45.0044229,10.469182,0.5599999999999987
45.0044228,10.4691832,0.7800000000000011
45.0044227,10.4691842,1.0300000000000011
45.0044227,10.4691843,1.1600000000000001
45.0044227,10.4691838,1.3599999999999994
45.0044228,10.4691836,1.4400000000000013
45.0044233,10.4691825,1.5899999999999999
45.0044246,10.4691816,1.7199999999999989
45.0044254,10.4691813,1.8000000000000007
45.0044277,10.4691809,1.9499999999999993
45.0044307,10.4691808,2.0799999999999983
45.0044307,10.4691808,2.0799999999999983
45.004434,10.4691817,2.280000000000001
45.004438,10.4691829,2.5799999999999983
45.0044402,10.4691834,2.75
45.0044445,10.4691852,3.09
45.0044468,10.4691861,3.2600000000000016
45.0044516,10.4691874,3.620000000000001
45.0044563,10.4691881,3.9400000000000013
45.0044584,10.4691882,4.109999999999999
45.0044604,10.469188,4.280000000000001
45.0044639,10.4691879,4.629999999999999
45.0044647,10.469188,4.809999999999999
45.0044653,10.4691877,5.289999999999999
45.0044658,10.4691874,6.039999999999999
45.0044661,10.4691874,6.510000000000002
45.0044666,10.4691876,7.649999999999999
45.0044667,10.4691878,8.29
45.0044669,10.4691873,9.579999999999998
45.0044671,10.4691868,10.86
45.0044673,10.4691869,11.469999999999999
45.0044677,10.4691867,12.700000000000003
45.0044679,10.4691868,13.310000000000002
45.004468,10.4691872,14.54
45.0044682,10.4691878,15.770000000000003
45.0044683,10.4691878,16.4
45.0044685,10.4691879,17.659999999999997
45.0044686,10.469188,18.29
45.0044687,10.469188,19.54
45.0044687,10.4691873,20.799999999999997
45.0044687,10.4691872,21.43
45.0044687,10.4691874,22.659999999999997
45.0044687,10.4691878,23.89
45.0044686,10.4691876,24.53
45.0044687,10.4691878,25.78
45.0044687,10.4691879,26.340000000000003
45.0044687,10.4691879,27.340000000000003
45.0044687,10.4691881,28.18
45.0044687,10.4691882,28.560000000000002
45.0044687,10.4691887,29.240000000000002
45.0044688,10.4691888,29.54
45.0044691,10.4691886,29.79
45.0044691,10.4691886,30.200000000000003
45.0044691,10.4691886,30.450000000000003
45.0044692,10.4691886,30.490000000000002
45.0044693,10.4691887,30.43
45.0044694,10.4691887,30.47
45.0044697,10.4691889,30.729999999999997
45.0044698,10.4691888,30.939999999999998
45.0044698,10.469189,31.200000000000003
45.0044701,10.4691887,31.86
45.0044702,10.4691885,32.25
45.0044707,10.469188,33.19
45.0044715,10.4691876,34.28
45.0044719,10.4691873,34.85
45.0044729,10.4691869,35.99
45.0044734,10.4691863,36.57
45.0044743,10.4691855,37.72
45.0044746,10.4691851,38.32
45.004475,10.4691849,38.91
45.0044759,10.4691849,40.09
45.004477,10.4691849,41.25
45.0044775,10.4691849,41.849999999999994
45.0044782,10.4691849,43.06
45.0044791,10.4691848,44.31
45.00448,10.4691847,45.55
45.0044809,10.4691844,46.78
45.0044813,10.4691842,47.400000000000006
45.0044822,10.4691845,48.620000000000005
45.0044827,10.4691846,49.230000000000004
45.0044839,10.4691845,50.459999999999994
45.0044852,10.4691845,51.69
45.0044856,10.4691845,52.31
45.0044866,10.4691841,53.55
45.0044871,10.4691838,54.17
45.0044879,10.4691827,55.43000000000001
45.0044884,10.4691821,56.68000000000001
45.0044886,10.4691817,57.31
45.0044893,10.4691812,58.56999999999999
45.00449,10.4691811,59.81
45.0044904,10.4691811,60.43000000000001
45.0044913,10.4691808,61.69
45.0044918,10.4691807,62.31999999999999
45.004493,10.4691805,63.58
45.0044941,10.4691801,64.82
45.0044944,10.4691796,65.45
45.0044955,10.4691792,66.71
45.004497,10.4691797,68.57
45.004498,10.4691797,69.8
45.0044984,10.4691798,70.43
45.0044991,10.4691796,71.68
45.0044998,10.4691791,72.94
45.0045003,10.4691789,73.57
45.0045012,10.4691784,74.84
45.0045015,10.4691777,75.48
45.0045024,10.469177,76.74
45.0045034,10.4691768,77.99
45.0045039,10.4691768,78.61
45.0045051,10.4691766,79.83
45.0045056,10.4691765,80.44
45.0045063,10.4691756,81.71
45.0045072,10.4691755,82.98
45.0045077,10.4691754,83.61
45.0045087,10.4691754,84.87
45.0045092,10.4691754,85.47
45.0045099,10.4691753,86.69
45.0045106,10.4691749,87.93
45.004511,10.4691746,88.56
45.0045121,10.4691746,89.8
45.0045131,10.4691746,91.02
45.0045134,10.4691744,91.66
45.0045146,10.4691741,92.94
45.0045152,10.4691738,93.57
45.0045163,10.4691735,94.81
45.0045172,10.4691732,96.05
45.0045176,10.4691731,96.67
45.0045182,10.4691729,97.88
45.0045185,10.4691731,98.44
45.004519,10.4691764,99.38
45.0045198,10.4691842,100.04
45.0045219,10.4692036,100.5
45.0045238,10.4692202,100.56
45.0045246,10.4692291,100.55
45.0045253,10.4692476,100.5
45.0045255,10.4692569,100.48
45.004526,10.4692752,100.51
45.0045273,10.4692935,100.53
45.0045284,10.4693026,100.52
45.0045313,10.4693204,100.45
45.004533,10.4693292,100.43
45.0045368,10.4693468,100.41
45.0045409,10.4693641,100.42
45.0045429,10.4693726,100.42
45.0045472,10.4693893,100.42
45.0045494,10.4693974,100.42
45.0045516,10.4694052,100.42
45.0045566,10.4694202,100.42
45.0045623,10.4694344,100.43
45.0045654,10.469441,100.45
45.0045721,10.4694537,100.46
45.0045755,10.46946,100.45
45.004579,10.4694662,100.44
45.0045899,10.4694855,100.45
45.0045936,10.4694921,100.45
45.0046013,10.4695048,100.45
45.0046053,10.4695108,100.45
45.0046139,10.4695216,100.45
45.0046232,10.4695308,100.46
45.004628,10.469535,100.45
45.004638,10.4695428,100.46
45.0046483,10.4695504,100.46
45.0046483,10.4695504,100.46
45.0046584,10.4695581,100.46
45.0046688,10.4695651,100.47
45.0046688,10.4695651,100.47
45.0046795,10.4695712,100.49
45.0046903,10.4695764,100.47
45.004696,10.4695787,100.46
45.0047082,10.4695832,100.46
45.0047146,10.4695853,100.46
45.0047278,10.4695897,100.47
45.0047412,10.4695941,100.45
45.0047479,10.4695962,100.43
45.0047614,10.4696003,100.38
45.0047681,10.4696024,100.36
45.0047749,10.4696047,100.34
45.004795,10.4696114,100.31
45.0048017,10.4696135,100.31
45.0048148,10.4696173,100.32
45.0048278,10.4696208,100.31
45.0048343,10.4696223,100.3
45.0048474,10.4696252,100.28
45.0048539,10.4696267,100.26
45.004867,10.4696296,100.25
45.0048802,10.4696326,100.24
45.0048936,10.4696357,100.23
45.0049067,10.4696387,100.22
45.0049132,10.46964,100.21
45.0049262,10.4696419,100.19
45.0049326,10.4696425,100.18
45.0049453,10.4696426,100.17
45.004958,10.4696421,100.18
45.0049643,10.4696416,100.17
45.0049893,10.4696392,100.15
45.0049955,10.4696384,100.15
45.0050077,10.4696366,100.14
45.0050136,10.4696354,100.13
45.0050306,10.46963,100.14
45.0050362,10.4696274,100.16
45.0050471,10.4696211,100.19
45.0050576,10.4696143,100.19
45.0050628,10.469611,100.17
45.0050734,10.4696044,100.13
45.0050787,10.4696011,100.11
45.0050892,10.4695938,100.1
45.0050992,10.4695853,100.1
45.0051038,10.4695805,100.11
45.0051126,10.4695696,100.12
45.0051168,10.4695637,100.14
45.0051209,10.4695575,100.18
45.005129,10.4695448,100.27
45.0051371,10.4695322,100.28
45.0051411,10.469526,100.24
45.005149,10.4695136,100.14
45.0051528,10.4695072,100.11
45.0051602,10.4694944,100.11
45.0051669,10.4694811,100.15
45.0051701,10.4694744,100.18
45.0051732,10.4694675,100.2
45.005179,10.4694541,100.2
45.0051818,10.4694476,100.19
45.0051876,10.4694346,100.14
45.0051931,10.4694215,100.11
45.0051931,10.4694215,100.11
45.0051982,10.4694079,100.11
45.0052025,10.4693937,100.14
45.0052043,10.4693863,100.16
45.0052077,10.4693709,100.21
45.0052092,10.469363,100.23
45.0052124,10.4693469,100.25
45.0052156,10.4693309,100.26
45.005217,10.4693231,100.26
45.0052194,10.4693083,100.24
45.0052215,10.4692942,100.17
45.0052229,10.4692806,100.11
45.0052235,10.4692738,100.1
45.0052242,10.4692604,100.12
45.0052248,10.4692471,100.18
45.0052251,10.4692402,100.2
45.0052255,10.4692271,100.2
45.0052256,10.4692206,100.19
45.0052256,10.4692141,100.19
45.0052254,10.4692012,100.23
45.0052247,10.4691883,100.28
45.0052243,10.4691818,100.31
45.0052233,10.4691691,100.36
45.0052227,10.4691626,100.37
45.0052216,10.4691496,100.37
45.0052206,10.4691366,100.39
45.00522,10.4691301,100.38
45.0052183,10.4691172,100.37
45.0052172,10.4691107,100.38
45.0052146,10.4690978,100.4
45.0052115,10.4690845,100.45
45.0052099,10.4690776,100.47
45.0052067,10.469064,100.5
45.0052036,10.4690509,100.54
45.0052021,10.4690448,100.53
45.0051985,10.4690338,100.49
45.0051963,10.4690286,100.49
45.0051911,10.469019,100.44
45.0051849,10.46901,100.45
45.0051817,10.4690058,100.47
45.0051723,10.4689938,100.5
45.0051692,10.4689902,100.49
45.0051631,10.4689836,100.47
45.0051566,10.4689777,100.47
45.005153,10.4689751,100.47
45.0051452,10.46897,100.5
45.005141,10.4689674,100.51
45.0051367,10.4689649,100.53
45.0051282,10.4689595,100.59
45.005124,10.468957,100.6
45.0051158,10.4689519,100.59
45.005108,10.4689473,100.54
45.0051041,10.4689453,100.49
45.005096,10.4689413,100.43
45.0050919,10.4689392,100.43
45.0050835,10.4689353,100.5
45.0050751,10.4689317,100.6
45.0050711,10.4689298,100.65
45.0050633,10.4689262,100.71
45.0050556,10.4689228,100.68
45.0050518,10.4689212,100.66
45.0050437,10.4689179,100.64
45.0050393,10.4689162,100.65
45.0050301,10.4689129,100.69
45.0050206,10.46891,100.73
45.005016,10.4689086,100.74
45.0050066,10.4689062,100.72
45.0050018,10.468905,100.7
45.0049922,10.4689026,100.69
45.0049822,10.4689001,100.69
45.0049771,10.4688987,100.69
45.0049668,10.4688959,100.72
45.0049563,10.4688932,100.72
45.0049511,10.4688916,100.72
45.0049407,10.4688886,100.71
45.0049355,10.4688873,100.7
45.0049251,10.4688846,100.67
45.0049147,10.468882,100.64
45.0049095,10.4688807,100.63
45.0048989,10.4688786,100.61
45.0048934,10.4688778,100.6
45.0048826,10.468876,100.58
45.0048722,10.4688742,100.56
45.0048671,10.4688734,100.55
45.0048572,10.4688719,100.53
45.0048426,10.4688705,100.48
45.004833,10.4688705,100.46
45.0048282,10.4688706,100.46
45.0048186,10.4688708,100.46
45.0048089,10.4688712,100.48
45.0048041,10.4688713,100.49
45.0047946,10.4688721,100.52
45.00479,10.4688726,100.54
45.0047807,10.4688744,100.59
45.0047712,10.4688771,100.6
45.0047665,10.4688787,100.59
45.004757,10.4688823,100.58
45.0047522,10.4688841,100.57
45.0047429,10.4688877,100.56
45.0047339,10.4688916,100.56
45.0047295,10.4688938,100.55
45.0047207,10.4688985,100.54
45.004712,10.4689036,100.51
45.0047076,10.4689063,100.5
45.0046991,10.4689118,100.5
45.0046949,10.4689145,100.51
45.0046866,10.4689201,100.52
45.0046784,10.4689258,100.52
45.0046744,10.4689289,100.5
45.0046667,10.4689358,100.48
45.0046629,10.4689395,100.49
45.0046552,10.4689469,100.52
45.0046475,10.4689545,100.56
45.0046475,10.4689545,100.56
45.0046327,10.4689688,100.55
45.0046294,10.4689726,100.54
45.004623,10.4689808,100.54
45.0046169,10.4689897,100.52
45.0046139,10.4689945,100.53
45.004608,10.4690042,100.52
45.0046052,10.4690091,100.52
45.0045998,10.4690188,100.52
45.0045948,10.4690282,100.53
45.0045925,10.469033,100.55
45.0045883,10.4690428,100.56
45.0045863,10.469048,100.56
45.0045823,10.4690592,100.55
45.0045782,10.4690712,100.57
45.0045761,10.4690773,100.57
45.004574,10.4690834,100.56
45.0045719,10.4690894,100.57
45.00457,10.4690956,100.58
45.00457,10.4690956,100.58
45.0045682,10.4691018,100.58
45.0045666,10.4691082,100.59
45.0045651,10.4691148,100.58
45.0045638,10.4691214,100.57
45.0045627,10.4691281,100.57
45.0045627,10.4691281,100.57
45.0045617,10.4691348,100.58
45.0045608,10.4691416,100.58
45.00456,10.4691484,100.59
45.0045591,10.4691553,100.59
45.0045591,10.4691553,100.59
45.0045575,10.4691687,100.6
45.0045562,10.4691817,100.55
45.0045557,10.4691877,100.46
45.0045553,10.4691981,100.1
45.0045552,10.4692023,99.81
45.0045553,10.4692084,99.07
45.004556,10.4692131,98.28
45.0045563,10.469215,97.91
45.0045568,10.4692186,97.17
45.0045574,10.4692223,96.44
45.0045577,10.4692239,96.08
45.0045583,10.4692269,95.36
45.0045585,10.4692285,95.0
45.0045588,10.4692314,94.26
45.0045591,10.4692342,93.49
45.0045593,10.4692356,93.11
45.0045599,10.4692392,92.36
45.0045601,10.4692409,92.0
45.0045606,10.4692441,91.25
45.0045609,10.4692473,90.49
45.0045611,10.469249,90.12
45.0045615,10.4692524,89.35
45.0045618,10.469254,88.97
45.0045623,10.4692575,88.2
45.0045629,10.4692617,87.46
45.0045631,10.4692637,87.08
45.0045636,10.469267,86.33
45.004564,10.4692701,85.58
45.004564,10.4692701,85.58
45.0045642,10.4692728,84.8
45.0045648,10.4692758,84.04
45.0045651,10.4692775,83.67
45.0045659,10.4692812,82.94
45.0045662,10.469283,82.58
45.0045671,10.4692874,81.84
45.0045681,10.4692937,81.16
45.0045689,10.4692981,80.91
45.004571,10.4693095,80.62
45.004574,10.4693228,80.56
45.0045757,10.4693297,80.58
45.0045792,10.4693434,80.6
45.004581,10.4693505,80.6
45.0045846,10.4693646,80.6
45.004589,10.4693784,80.58
45.0045915,10.4693851,80.57
45.0045972,10.4693974,80.57
45.0046002,10.4694033,80.57
45.0046125,10.4694267,80.59
45.0046188,10.4694381,80.59
45.0046251,10.4694494,80.59
45.0046284,10.469455,80.57
45.0046355,10.4694652,80.53
45.0046432,10.4694746,80.5
45.0046472,10.4694792,80.49
45.0046553,10.469488,80.48
45.0046594,10.4694923,80.47
45.0046677,10.4695006,80.46
45.0046761,10.4695086,80.45
45.0046804,10.4695125,80.44
45.0046892,10.4695194,80.43
45.0046938,10.4695224,80.43
45.0046984,10.469525,80.43
45.0047084,10.4695299,80.43
45.0047136,10.4695322,80.43
45.0047242,10.469537,80.44
45.0047348,10.4695418,80.45
45.0047401,10.469544,80.45
45.0047508,10.4695485,80.46
45.0047613,10.469553,80.45
45.0047665,10.4695554,80.45
45.0047769,10.4695597,80.45
45.0047821,10.4695619,80.45
45.0047928,10.4695661,80.44
45.0048035,10.4695706,80.39
45.0048088,10.4695727,80.36
45.0048192,10.4695766,80.35
45.0048245,10.4695784,80.35
45.0048349,10.4695817,80.35
45.0048456,10.4695843,80.34
45.0048508,10.4695856,80.34
45.0048614,10.4695878,80.35
45.0048723,10.4695899,80.36
45.0048777,10.469591,80.35
45.0048885,10.4695934,80.35
45.0048939,10.4695945,80.35
45.0049047,10.4695959,80.36
45.0049155,10.4695963,80.37
45.0049209,10.4695961,80.38
45.0049317,10.4695954,80.39
45.0049371,10.4695948,80.39
45.004948,10.4695935,80.38
45.0049589,10.469592,80.36
45.0049644,10.4695912,80.36
45.0049754,10.4695893,80.35
45.0049808,10.469588,80.36
45.0049916,10.469585,80.36
45.0050024,10.4695812,80.36
45.0050078,10.4695792,80.36
45.0050186,10.4695748,80.36
45.0050296,10.4695702,80.35
45.0050351,10.4695678,80.35
45.0050459,10.4695627,80.34
45.0050512,10.46956,80.34
45.0050612,10.4695535,80.32
45.0050703,10.4695455,80.29
45.0050746,10.4695411,80.29
45.005083,10.4695318,80.32
45.005087,10.4695269,80.33
45.0050948,10.4695173,80.29
45.0051026,10.4695075,80.23
45.0051065,10.4695024,80.19
45.005114,10.4694915,80.17
45.0051208,10.4694797,80.18
45.0051238,10.4694735,80.2
45.0051297,10.4694608,80.25
45.0051325,10.4694544,80.26
45.0051382,10.4694416,80.24
45.0051439,10.4694287,80.18
45.0051466,10.4694222,80.14
45.0051515,10.4694087,80.1
45.0051537,10.4694017,80.1
45.0051575,10.4693874,80.16
45.0051604,10.4693728,80.26
45.0051617,10.4693655,80.31
45.005164,10.4693506,80.32
45.0051664,10.4693355,80.23
45.0051676,10.469328,80.2
45.0051696,10.4693126,80.21
45.0051705,10.4693048,80.22
45.0051716,10.4692893,80.24
45.0051721,10.4692738,80.23
45.0051723,10.4692661,80.22
45.0051723,10.4692512,80.21
45.0051724,10.4692438,80.22
45.0051725,10.4692289,80.18
45.0051724,10.4692144,80.15
45.0051724,10.4692077,80.14
45.005172,10.4691946,80.1
45.0051716,10.4691884,80.09
45.0051702,10.4691763,80.03
45.0051682,10.4691646,80.03
45.0051671,10.4691589,80.06
45.0051651,10.4691478,80.1
45.005163,10.4691367,80.09
45.0051619,10.4691312,80.07
45.0051596,10.46912,80.02
45.0051583,10.4691145,80.02
45.0051552,10.4691033,80.08
45.0051516,10.4690921,80.16
45.0051497,10.4690867,80.19
45.0051461,10.4690762,80.23
45.0051442,10.469071,80.24
45.0051403,10.4690606,80.28
45.0051358,10.4690508,80.31
45.0051332,10.469046,80.32
45.0051274,10.4690367,80.34
45.0051243,10.4690323,80.35
45.0051181,10.4690232,80.52
45.0051118,10.4690144,80.71
45.0051087,10.4690103,80.76
45.0051026,10.4690031,80.8
45.0050962,10.4689967,80.77
45.0050927,10.4689937,80.74
45.0050856,10.4689874,80.69
45.005082,10.4689843,80.69
45.0050748,10.4689783,80.66
45.0050678,10.4689723,80.62
45.0050642,10.4689696,80.6
45.005057,10.4689648,80.56
45.0050532,10.4689626,80.54
45.0050494,10.4689606,80.51
45.0050412,10.4689571,80.51
45.005037,10.4689554,80.53
45.0050282,10.4689521,80.56
45.0050197,10.4689492,80.59
45.0050157,10.4689478,80.59
45.0050078,10.4689452,80.53
45.005,10.4689425,80.5
45.0049961,10.4689412,80.49
45.0049885,10.4689386,80.48
45.0049847,10.4689373,80.48
45.0049773,10.4689349,80.48
45.0049699,10.4689325,80.48
45.0049661,10.4689313,80.48
45.0049586,10.4689291,80.48
45.0049549,10.4689281,80.48
45.0049469,10.468926,80.5
45.0049384,10.4689239,80.52
45.004934,10.4689229,80.53
45.0049254,10.4689212,80.56
45.0049166,10.4689195,80.56
45.0049121,10.4689188,80.57
45.0049029,10.4689173,80.58
45.0048984,10.4689167,80.59
45.0048891,10.4689155,80.61
45.0048795,10.4689144,80.62
45.0048748,10.4689138,80.63
45.0048651,10.4689125,80.62
45.0048603,10.4689118,80.62
45.004851,10.4689106,80.58
45.0048423,10.4689099,80.53
45.0048379,10.4689097,80.51
45.0048294,10.4689096,80.51
45.0048251,10.4689098,80.51
45.0048165,10.4689105,80.47
45.0048122,10.468911,80.46
45.0048034,10.4689119,80.44
45.0047991,10.4689125,80.44
45.0047906,10.4689139,80.47
45.0047863,10.4689147,80.47
45.0047777,10.468917,80.49
45.004769,10.4689199,80.5
45.0047646,10.4689213,80.49
45.0047557,10.4689243,80.5
45.0047513,10.4689257,80.51
45.0047425,10.4689289,80.53
45.0047344,10.4689325,80.55
45.0047305,10.4689346,80.56
45.0047228,10.4689392,80.54
45.0047191,10.4689416,80.53
45.0047117,10.4689466,80.51
45.0047043,10.4689518,80.5
45.0047005,10.4689544,80.49
45.0046931,10.4689597,80.47
45.0046861,10.4689652,80.48
45.0046826,10.4689682,80.49
45.0046757,10.4689747,80.49
45.0046723,10.468978,80.49
45.0046652,10.4689849,80.5
45.0046583,10.4689918,80.5
45.004655,10.4689953,80.49
45.0046488,10.4690024,80.5
45.004646,10.469006,80.52
45.0046411,10.4690139,80.54
45.0046365,10.4690226,80.54
45.0046342,10.4690271,80.54
45.00463,10.4690359,80.53
45.0046261,10.4690443,80.52
45.0046243,10.4690485,80.52
45.0046211,10.4690575,80.52
45.0046196,10.469062,80.51
45.0046138,10.4690828,80.53
45.0046122,10.4690885,80.54
45.0046089,10.4690999,80.57
45.0046073,10.4691055,80.57
45.0046042,10.4691166,80.58
45.004602,10.4691278,80.58
45.0046013,10.4691335,80.58
45.0046002,10.4691451,80.6
45.0045992,10.4691568,80.61
45.0045987,10.4691626,80.6
45.0045979,10.4691742,80.58
45.0045976,10.4691799,80.57
45.004597,10.4691908,80.58
45.0045969,10.4692014,80.58
45.0045969,10.4692065,80.58
45.0045969,10.469217,80.59
45.004597,10.4692223,80.59
45.0045972,10.469233,80.58
45.0045975,10.4692437,80.58
45.0045977,10.4692488,80.55
45.0045981,10.4692576,80.33
45.0045984,10.469261,80.11
45.0045989,10.469266,79.5
45.0045995,10.4692695,78.73
45.0046,10.4692711,78.32
45.0046006,10.4692742,77.55
45.0046011,10.4692769,76.82
45.0046014,10.4692781,76.45
45.0046019,10.4692806,75.73
45.0046022,10.4692818,75.37
45.0046035,10.4692868,73.88
45.0046036,10.4692883,73.51
45.0046038,10.4692913,72.77
45.0046039,10.469293,72.4
45.0046042,10.4692965,71.62
45.0046048,10.4692998,70.86
45.0046052,10.4693013,70.49
45.0046062,10.4693044,69.75
45.0046073,10.4693069,69.01
45.0046077,10.4693084,68.64
45.0046084,10.4693121,67.91
45.0046087,10.4693137,67.53
45.0046091,10.4693168,66.79
45.0046099,10.4693197,66.02
45.0046102,10.4693212,65.63
45.0046107,10.469324,64.86
45.0046109,10.4693254,64.48
45.0046113,10.4693283,63.72
45.0046121,10.469331,62.97
45.0046125,10.4693322,62.599999999999994
45.0046134,10.469335,61.83
45.0046146,10.4693394,61.16
45.0046154,10.4693426,60.89
45.0046176,10.4693511,60.56999999999999
45.0046191,10.469356,60.510000000000005
45.0046224,10.4693668,60.519999999999996
45.0046261,10.4693778,60.56
45.0046281,10.4693832,60.56999999999999
45.0046325,10.469394,60.56
45.0046373,10.4694046,60.53
45.00464,10.4694096,60.519999999999996
45.0046459,10.4694188,60.5
45.004649,10.4694231,60.5
45.004655,10.4694311,60.510000000000005
45.0046611,10.4694387,60.519999999999996
